"","Treatment","SproutN","BunchN","GrapeW","WoodW","SPAD06","NDVI06","SPAD08","NDVI08","Acid","Potass","Brix","pH","Anthoc","Polyph"
"4251","T3b",-0.221960696203573,0.280283326522707,-0.544052145973574,-0.539386247767468,0.0479871124318487,0.0219978026748093,0.00521245891599416,-0.0528155736752231,0.0874524814573859,0.0433069925941556,0.104101366417351,0.00448666374282345,0.332753422222297,0.288317226169521
"4252","T3a",-0.167994970768173,-0.20834587560422,0.505675533827973,-0.15264272061804,-0.0091828986760399,0.168046881116114,-0.00253579386539697,0.00867113444394409,0.0851676792656486,0.0690190357031266,-0.0198885050927728,-0.0405474970866475,0.015109268128945,-0.161593512887802
"4253","T7b",0.259384411725382,0.989735309967596,0.777881394421588,0.290174870882297,0.0121239800534898,0.159454626573818,0.0587182838415802,0.0351128680493625,0.0808222565301488,-0.0602875650630502,-0.0128964507817712,0.00506903777761077,-0.902813489230536,-0.183055575446487
"4254","T7a",0.207877423613273,-0.0292856457895153,0.10597526780137,0.705381295524458,-0.0294588497027422,-0.0669943086097,0.112713745239767,0.155782163406576,0.0470997467072051,0.131446142611859,-0.0440457541988138,-0.00677614363920977,0.419516868551617,0.425562903854663
"4255","T3b",0.192337739827895,0.922138784319541,0.955365264835004,-0.363733844167677,-0.106282668757647,0.0443454141774347,-0.135061958231286,0.0512565489580296,0.0969450017303204,-0.367625300650535,0.043554208658369,-0.0215481949186267,-0.241395542532198,0.093340014306121
"4256","T4b",-0.171681400496421,-0.0651457167781398,-0.224236419292592,-0.330292586798056,-0.16888324851569,-0.0785378809375312,-0.135869193754162,-0.103205479950729,0.172499023527173,0.25285435658782,0.116087624642716,-0.0139949939667741,-0.144718315547633,-0.088711770671725
"4257","T7a",0.0181807682608428,-0.499249578869248,-0.46333432906553,-0.167147832075922,-0.119099135872177,-0.138450510954507,-0.142613380423484,-0.000101134577232889,-0.132255091225143,0.0309024900742908,0.0397114767595962,0.00899862668862263,0.443817191368119,0.218194229406635
"4258","T8a",0.0712364929077492,-0.082817077011128,0.463276815553661,0.338043306969525,0.0251094188492231,0.165947070538468,0.154183051485746,0.336201508704536,-0.24932695462071,0.163204765425086,-0.0716879838673219,0.0442815815640565,0.131052909852873,-0.210590818621655
"4259","T6b",0.339061098038638,0.443159219759424,0.113853880651472,0.367829119645943,0.121780585574152,-0.0566232850353705,0.131512379985803,-0.000311600164391052,-0.0553675624754154,-0.145777373759656,0.0415657912140647,0.0566402417798182,-0.203601791746121,-0.055708206156176
"4260","T6b",-0.028274160280062,-0.335445382842376,0.147520785948245,0.669813597639351,-0.00116876671889202,0.0329487943275934,-0.0678301960265116,0.236390403779521,0.0690438310089027,0.0260664153619328,-0.0380556462802081,0.0140719723181991,0.0333467120715172,0.181611389776491
"4261","T6b",0.0103253358837123,-0.205086266850876,-0.25548186874561,0.0732388509516263,-0.0309845932527838,-0.0385876717243089,0.107857221961398,0.0861068294219158,0.0360959393829108,-0.0378223581535312,-0.0511566107232173,0.0167160924639938,-0.532229500932451,-0.149932169238837
"4262","T4a",-0.105502862239234,-0.140642897768969,-0.388335068700415,0.171345429721566,0.062963597065829,-0.0524353747848436,0.172950105127631,-0.049510957726101,0.185701887082667,0.0270843998276879,-0.0816244704015539,-0.0282647056267506,-0.123613232579795,-0.0453351423724517
"4263","T6a",0.28069050686117,0.0238395318114768,0.0790607518476904,0.324160726943611,-0.0414874910689775,-0.119439897552923,0.0962508673794005,-0.0898077987173381,0.242964894802467,0.0829371288222524,-0.0570147320895318,-0.0461446103127742,0.289137034002068,0.127260819552428
"4264","T5b",0.187909899179505,0.160234822970916,-0.0998171807759312,0.451093980811132,0.0130325738928083,0.0659119757913433,0.0689673426796052,-0.0006563072767263,0.062242990635691,-0.172163515544036,0.0411022440004858,0.0121122210728654,0.0820942306782263,0.110062287043917
"4265","T7b",-0.139489482057554,0.113285960977198,0.1318298519892,0.219092223117766,-0.0581994222338589,-0.106441338099017,0.0619717346452535,0.0869511881957203,-0.204972710561731,-0.173205741846442,-0.0203906388156565,-0.0137360412084521,-0.17003840013727,-0.0556479962023384
"4266","T1a",-0.234294167306616,-0.257083189296671,-0.498124523955985,-0.456098695855159,-0.163429869704212,-0.120295599405775,-0.301579131811623,-0.0803396237796246,0.132159770898217,0.0835157377119726,-0.00819744096006522,-0.0314298010015842,0.17461625490381,-0.172561179135534
"4267","T1b",-0.136829286614128,0.566738420866889,0.802246249024015,0.185576463420418,-0.0107170485956245,-0.0975230407114896,0.0295392785864679,0.13930225135923,0.0825297025802078,0.188220887742992,-0.0446242908093573,0.0273897764567039,-0.862070556231661,-0.306549225492749
"4268","T1b",-0.410771700847834,-0.100650950616874,0.145039023477701,-0.167810823497973,0.111423829871676,0.178078238428795,0.154846196667664,0.238845910794703,-0.111042989540697,-0.0478418300416209,0.0412038038896508,0.0205380091819368,0.27802361434163,0.181509449201085
"4269","T6a",-0.137723438721315,0.143656589161834,0.0485754827828268,-0.525727596250034,-0.0377399241389507,-0.108743920003118,-0.07340525305061,0.046801587612623,0.13162787107266,-0.0467005805478115,-0.122837423288836,-0.0257541649951951,-0.084141136221526,0.00763882322650049
"4270","T7b",-0.0355232254276571,0.89824780553118,0.597840145885583,-0.212563216423997,-0.11742801367798,0.00342170128412288,-0.112831292320872,-0.0595115154643529,0.0893127960502824,0.0421209718038754,0.0457300354557392,-0.0131247512165562,0.212335314955173,0.488578085527278
"4271","T3b",-0.114683046781148,-0.0712521156517317,-0.880817509545059,-0.869638729172549,-0.1848795486859,-0.109922248787011,-0.173693119325385,-0.102790778402666,0.1692635671472,0.219946868156697,0.158585240108544,-0.0252124200509953,0.521103516281388,0.686168461754413
"4272","T6a",0.117114485013846,-0.0696229326000001,0.452289913367777,0.114732347440802,0.0632490719200633,-0.0339864292560202,0.0592319949552017,0.0804191718722375,-0.0956398700629643,-0.0407538613283211,-0.113059879483423,-0.0226035768754908,-0.398025010343709,-0.33653994380772
"4273","T3a",-0.0654611055740213,0.38765845083165,1.1155487076255,-0.01623587322614,-0.0771208490037041,-0.0366209475997257,-0.0870839995712431,-0.105300747622791,0.129338685126297,0.0154794225759096,-0.0361511949772267,-0.0651789530719291,-0.074765090764842,-0.0553610849850012
"4274","T6b",0.110966015286471,-0.398812302443711,0.410772853740897,0.35161887763168,0.0609460004067358,0.0321475641692792,0.129455997419106,0.0688332299431876,-0.10967155610102,-0.0758582612214455,-0.0633642600914499,0.0147726662154036,-0.596234179748954,-0.385153444461179
"4275","T7b",0.0877306596335189,0.652318008580047,0.129688828133007,-0.363017326554832,0.000235887886095028,0.0330055884199274,-0.0263114666953564,-0.0512819600064259,0.200157340206019,-0.203095823509461,0.00665209668939224,-0.0380771925149036,-0.120015772392481,0.0197403678347377
"4276","T8a",0.0747104481478512,-0.483140680869296,-0.202378220505963,-0.0357226079463313,0.0363285660999946,-0.0731639630513974,0.00804416859607228,-0.0702241219769986,0.0299474178384162,0.223716577113656,-0.0178795232928368,-0.00514341769008431,-0.125487538019222,0.0956819638712427
"4277","T4b",0.0080358181071546,-0.300469613718143,0.365465157820928,1.2036275509958,0.176033963265099,0.182730111027872,0.166169418403079,0.0971902668828465,-0.353257233106658,0.0221728255072853,0.111421069943716,0.122699452621873,-0.522203636624664,-0.527546642553022
"4278","T3b",0.11583250521761,0.325358471658226,-0.454772203686073,-0.164554751666295,0.077733612253033,0.014597594174987,0.158939435556767,-0.0279026738364393,-0.0979527904155014,-0.0382862338188719,0.217350768378788,0.0919535090203825,0.00636454562673982,0.071029133691694
"4279","T4a",0.110113313258397,-0.0645643897585989,0.359399366413582,0.306577782263206,0.0965321967115039,0.168206237250073,-0.0360706155851862,-0.0899987522924326,0.0439662202210407,0.259637863242795,-0.0592903170070239,-0.0113746374791513,-0.492092778476445,-0.28389439061998
"4280","T1a",0.0269455655926798,0.371345815046516,0.7556024798398,0.291193047129577,0.0224049509629374,0.249526345146174,0.142033145027195,0.0513133498659844,-0.150434916345497,-0.230122605981988,-0.0533681147751425,0.0147589390426095,-0.232176046277658,-0.3752756046673
"4281","T2b",-0.216129888634442,-0.273461900649302,-0.508425197488206,-0.18331203880434,-0.173234689782645,-0.0995930421361123,-0.0523579594360827,-0.244478600208171,0.242167444102319,-0.20294035149083,0.00468232936374981,-0.0652163120666407,0.403998720510175,0.210379319670693
"4282","T7b",0.186030592730398,-0.159031374687859,-0.102507545779586,-0.0107521137278628,0.0940842704763795,0.0788027625253616,0.0599920107491772,0.157217227276668,-0.2574207773685,0.120774465921431,0.0290173606713469,0.0672100815958348,0.0419206202697377,0.0519181474078036
"4283","T6a",0.0155500904981574,-0.181477873977123,0.350937276945041,0.217977448434888,-0.101624739991667,0.0216758678261345,-0.025097889995318,0.0199807552388659,0.058900983172574,-0.105121255628631,-0.0849265741803122,-0.0452760402172525,-0.0183660179059647,0.00392524005516945
"4284","T6a",-0.118769742349883,0.617394554651201,0.0398357850431724,-0.686997066851412,-0.23029697849809,-0.144422267515385,-0.21726537472958,-0.258585052656565,0.146798792582547,-0.142413626290797,-0.0208556944373706,-0.0505190162657043,0.027399751250892,-0.0401632335214599
"4285","T6b",-0.0359417073097759,-0.169324280201762,-0.246642176960697,-0.253998861335351,-0.0760788316591438,-0.00734930616119302,-0.131310381759379,-0.105488347196554,0.0858247339153812,0.0468343102816051,0.0982370897720385,-0.0175794253965558,0.159816379194989,0.110241004305166
"4286","T8a",0.223131939399994,0.0390768224683424,0.405032521605103,0.775441531238993,0.100735715560236,0.197815239133557,0.247283140430474,0.147852437813741,-0.0450881160877028,0.0541135926414237,-0.10936014258562,-0.0292848502654153,-0.10570652011219,-0.096673528726587
"4287","T6a",-0.122442545684174,0.625034053456178,0.5044002628696,-0.288412998754272,-0.247187806677888,-0.0562019425283247,-0.176529901435955,-0.324433852531186,0.426780235821931,0.33672763416716,0.0172843721103793,-0.0834519620631008,0.122999552950775,0.0860602845103938
"4288","T4a",-0.351830205291289,-1.30075485643368,-0.459258807940447,-0.219690171610152,-0.0461908944501569,0.0941942319385051,0.0495099732386308,0.080533316546528,-0.164543595460036,0.0856929083845264,0.0107298981057597,0.0209173595989335,0.157375946258225,-0.08320330081455
"4289","T2a",-0.0715658608469012,-0.1770575486591,0.022219288180787,-0.218671754393199,0.0703871353894608,-0.113815050712335,-0.0377891909569613,-0.0534484885464228,0.145628372885978,0.260938686836384,-0.0777326710002417,-0.0206454000254901,0.261145316852879,0.41353862354293
"4290","T1a",-0.2331226288449,0.329465075545136,-0.36528787404734,-0.840061351569341,-0.224555361733753,-0.132183788320304,-0.0737626497263296,-0.167014987360446,0.269615249400348,-0.19520583475745,0.0285109539058551,-0.0713617656057788,0.39012195888584,0.234005955481999
"4291","T4b",-0.145104026493548,-0.958969768298369,-0.575852637532535,0.302362622498447,0.0188560190308598,0.0786685736636716,0.11899092216791,-0.0342397075884427,-0.113254854455099,0.254249633031209,0.00597169854548668,0.0457144044541835,0.152920826596076,-0.118732604563212
"4292","T6b",-0.139944005115205,-0.289946862843324,-0.722611715180729,-0.460530650653298,-0.142189141487342,-0.122885237722138,-0.0457574345817385,-0.0957674815027776,-0.15393144086313,-0.0885891508491239,-0.0498700856391259,-0.00873736746554613,0.295595810598172,-0.0869198931939032
"4293","T3a",-0.315420664528547,-0.137260773448783,0.327844427749759,-0.0444319781148867,-0.0265920575698884,0.171989717628702,0.0222493396748041,0.0225881689654998,0.0954250121478744,0.156406048869679,-0.0516835687902242,-0.0237764511173323,-0.102355010009372,-0.311851653056369
"4294","T2b",0.0424330837885938,0.168195890804665,0.474162765690698,0.127203358648017,0.169049407436645,0.0244632737312928,0.14577863584114,0.0981740622483858,-0.0233796912252884,0.121883445144157,-0.00966609904942889,0.0199577928620832,-0.209527963711269,-0.186903486048956
"4295","T4a",-0.438508048002013,-0.732426615482156,-1.35893848285646,-0.741446309281682,-0.215432266659181,-0.141587336742302,-0.261779445982996,-0.277010718148693,0.162790493564833,0.122154482448552,-0.00838624976114869,-0.0485181777166622,0.368128861943672,0.265541529787105
"4296","T5a",0.0839865901791238,0.367015254091973,-0.0927908211411418,0.0231862294033154,-0.0542208329921425,-0.122445040534612,0.0261879650169664,-0.0376654984247991,0.18495672940624,-0.221750563275596,-0.0160687336669988,-0.0728819770918155,0.168102167687176,0.0882598245644177
"4297","T4b",-0.195832841045886,-0.189308311356538,-1.03727651619776,-1.41038036828291,-0.338885812717259,-0.0446396218201226,-0.45075402340305,-0.180129179254952,0.112114471103264,0.0707655520647919,0.0850664061482932,0.000244109755838082,0.417330735655507,0.185663059970725
"4298","T1b",-0.0704882117491372,-0.421362832000255,-0.504581452823461,0.591326060330303,0.179869914666678,0.0569381797320056,0.236638130343601,0.104298946098844,-0.375833100319739,0.118354119366198,-0.023092980374379,0.100715794348171,0.00580833934428456,0.00611340666140631
"4299","T7b",0.180994190499773,0.366126288306029,0.392050346741405,0.15388039086348,0.0276243703635768,-0.0222840395391323,-0.0101555516225845,0.0824512841603306,-0.27766293150896,0.0221034732541918,0.0572491319945322,0.0892498158571593,-0.305779478916942,-0.102092220716259
"4300","T1b",-0.230688029379195,-0.364349642369633,-0.545410608048055,-0.328144741323717,-0.0492691080054945,0.0478367009493301,-0.0267383445051228,-0.0797437539686118,0.0459029035994063,0.200780738050023,0.0326925552101022,0.0178989491739081,0.159916664556564,0.172733452551348
"4301","T7a",-0.26777097246018,0.0845586263327858,-0.254389217668963,-0.776063397899926,-0.287246703710598,-0.233199880009799,-0.0636615145422796,-0.303835115036311,0.209293431627005,0.0879906377962445,-0.0383519131435582,-0.0669988611026086,0.529000543006779,0.226161587730178
"4302","T4a",-0.134770796927928,-0.475468437250549,-0.663958974767171,-0.264349943816698,-0.224519900135206,0.0744098062384178,0.0201359293366573,-0.0919346796262214,-0.0292667250174951,0.0613957934475358,-0.0674509756210193,-0.0189908549574251,-0.199511572610119,-0.355952086420556
"4303","T7a",0.190738902376805,-0.276514635510679,-0.45740307195032,-0.0690325890400643,0.0454307348142212,0.0104456013166876,-0.0396586551758132,-0.0814049408921793,0.171536719187268,0.329289160701084,0.0108817729889887,-0.0074455042531765,0.65074366623642,0.0380324593479126
"4304","T5a",-0.114609167476757,0.0842016090276951,-0.23679975389362,-0.183096422772025,-0.0758796635511177,0.0342688699519295,0.0504441408683746,0.0746397063761426,-0.00278103533181078,-0.051402668252133,-0.0550915094294939,0.00164870004406303,-0.00599017887059743,0.178995849990132
"4305","T7b",-0.0569250513844285,-0.220423642799322,-0.74200774850423,-0.0882680799723397,0.0176163329927866,-0.0409653063734447,-0.180037319457015,-0.0935494416610283,0.070504632714562,0.0348044595064206,-0.0215642014686556,-0.0358303100135285,0.0469634525093595,-0.0603358776208472
"4306","T1b",-0.19742712400078,-0.0251896156931999,-0.16285455692653,-0.381780633253902,-0.113690207335972,0.125046664924044,0.0839175041469458,-0.0133788836332025,-0.0167520152518747,0.0390556503945512,0.0605493452836368,0.0043862140751412,0.575622029192632,0.102706735961749
"4307","T1a",-0.120496405206636,0.101622138594123,-0.0872104168456583,0.125965116371704,0.103417696713213,0.132384499594409,0.148251974650689,0.0569861395143578,-0.0669501408344822,0.183384595761225,-0.0349126277977404,0.0116530213144995,0.0486233469917721,0.0397413550009353
"4308","T1b",-0.31481108148584,0.336617934077937,0.472040002640462,0.190785074045917,0.0353058556456589,0.055748867204794,0.067203825649474,0.112215001092237,0.246080722427699,0.0210605883295183,-0.00706831753616294,-0.0436033760200735,-0.0103429526875766,-0.0162261758959072
"4309","T4b",0.0621548334178912,0.401075248078517,-0.110074679696178,0.439605459706672,0.0432277895757518,0.0230265587404062,0.152273523306987,0.144123284046002,-0.0792656742265833,0.15761964844086,0.0730514580063399,0.0165164181561148,0.0537412299556856,0.0265139876812925
"4310","T6a",-0.255565662907343,-0.628666675007494,-0.729612762277631,-0.724820848903038,-0.0854343675477721,0.0896462506471003,-0.13004352287037,0.004265163761397,0.0260463403804111,0.0555891997877268,0.0128225913494432,-0.00520278623184327,0.168805719781196,-0.109884707219527
"4311","T8a",0.198906614301875,0.416906304777852,0.586391703077812,0.493793949761973,0.188066966485256,-0.00410396342530148,0.194288281418423,0.101619606326344,-0.13187358548329,0.192054554629842,-0.050201583708298,0.0239484338042027,-0.459163954688784,0.116355924426573
"4312","T6a",-0.206061219220316,0.180621570818328,-0.586074470675073,-0.565528186159831,-0.0416804828169288,-0.261968277916766,-0.261432113743387,-0.40700987938393,-0.0149247337843598,0.0282458685086599,0.0224341402302283,-0.0196665483283555,0.33631084838517,0.0862134797272827
"4313","T1b",0.0296710401055847,-0.0303403301933368,-0.097968422301479,0.503691846676293,0.274049440202609,0.123569816136662,0.178965196998669,0.130508548682334,-0.00907587186692378,0.0135861392787121,0.0934599113214924,0.0322031431652553,-0.0959236751421387,-0.0512974957320586
"4314","T8a",0.265507603029834,0.486366692591164,0.117059559562629,-0.425396050551814,0.133043058587806,-0.0355580430415034,0.272136694527719,0.0112359936223164,-0.19950927405639,-0.134705440161864,0.0690672593502272,0.0235429927022904,0.429576393541994,0.174848960831805
"4315","T4a",-0.0588956253634181,-0.596422506262298,-0.371825439748841,0.304481196617142,-0.0645234225186926,-0.073486769175709,-0.059715659827346,0.235335834053776,8.40271224844466e-05,-0.186695804795564,-0.185481697663241,-0.00243495097715124,-0.703079179256854,-0.248554095507515
"4316","T5b",0.169661458411469,0.294171572089634,0.189993302779895,0.310330097262792,0.0180360118392557,0.0402806569815645,0.0392805949535472,0.0762240018797788,0.0808248425848358,0.234741297861492,0.06554063110592,0.0076208133357984,0.29415820011384,0.547853031293211
"4317","T3b",0.145365675084001,0.597424124201602,0.248086784665416,0.515591522568948,0.0211405680056619,0.124134942036674,0.137952864164233,0.0594473895748639,-0.0640069305935959,-0.0471354795434451,0.223167853975793,0.0550667788182798,0.340941870084305,0.123002573943525
"4318","T2b",-0.281900400376051,-0.63240079816685,-0.66090296461044,-0.329404839689629,-0.00375860302641447,-0.136174585963137,-0.128656964959497,-0.0782248622417751,-0.180330138519407,0.325909464929535,0.0345356091656394,0.0306841877825423,0.177646871238814,0.172485304992335
"4319","T6b",-0.094422292995761,-0.737684982852274,-1.00813048895812,-1.00949442730449,-0.135311337190762,-0.0638189483973003,-0.168047112225641,-0.128578628727108,-0.0528498755261072,0.134018878979769,0.0661946934134619,-0.000669430312751664,0.769891223598079,0.249658954483496
"4320","T2b",-0.008415098517691,0.00468375046156736,0.188982548337564,0.45708057376163,0.0401136811948665,-0.061299258333113,0.0893209459664624,0.149956787884399,-0.0718106264639955,0.0195393540828549,0.0252184695424946,0.0361007972602874,-0.275348439220757,0.0117222533982199
"4321","T2b",-0.150936399423819,-0.148148713345053,-0.172069285916216,0.354051284548301,0.185882811023463,-0.000149575992767048,0.0634893075674717,-0.226189177015013,-0.225164680476119,0.182084248319052,0.0417574812871363,0.0240939088572713,0.457400034044664,-0.0323435817542017
"4322","T5a",-0.289675285335606,-0.637447641163819,-1.35300417029767,-1.44340681497359,-0.322128304281559,-0.308625335574603,-0.329675011409427,-0.186193701990198,0.374822186708201,-0.174975323423296,-0.0699839121082214,-0.0982213415393604,0.189187801155685,0.201614778250126
"4323","T8a",0.123810694830204,-0.000586193774123889,0.280884129557777,0.12990623770041,0.0173007816589731,0.0919853195237731,0.0793899903512363,0.0410795107765154,-0.109587386323862,-0.0132041216929891,-0.0439078105835836,0.0348959148150211,0.219251157691442,-0.00178714043078235
"4324","T5b",0.241869775751327,0.154946806586292,0.433060006276037,0.116921706079821,0.0820937514579274,-0.0489055351824693,-0.0837462876123071,0.0250913196972808,-0.0137628281054437,0.151583441964776,-0.0368235344099388,0.0117803969860318,-0.304736071771607,-0.091114014880441
"4325","T5b",0.0961901308320708,0.390669839671707,0.00516504738579949,-0.178565953393054,-0.0292568482975757,-0.0292954081192344,-0.0927039948669933,-0.0686576028265889,-0.00699304851542816,-0.175747074856447,0.079912283923822,0.044018215116019,0.0558279867467324,0.0527126891262732
"4326","T2b",-0.153454696759111,0.750012364372585,0.685173348532882,-0.165251952920082,-0.0129967127124962,0.0227018735561092,-0.103391501415298,0.0192909449455142,0.0390512635760928,0.17961382449185,0.00398903409004241,-0.0108837923423063,-0.376909948926227,-0.19879758222034
"4327","T2a",-0.189141457407103,0.17323171865944,-0.0688378947315116,-0.310445920475052,0.0696410109708857,0.0154912609162687,-0.00768441575763867,-0.0266229790042254,0.262724684738307,0.164636255271563,0.0762567280394285,-0.0212516569256521,0.121780541144228,0.114531754102552
"4328","T7a",0.00956903212244191,0.188894523229934,0.113071980903838,-0.0854617988389253,-0.0527591702358845,0.00495348207001425,0.0422046569783417,0.112424294423716,-0.0150496254115421,0.0862821974209171,0.0738552978617544,-0.00105665480946471,0.082255511410417,0.311490541576355
"4329","T7b",0.21892801901347,0.53712225991995,0.204742941257457,0.613579690418803,0.0654006511051721,0.168296974235833,0.121724048323017,0.19315721339667,-0.174028952304271,-0.019715679572848,0.0616213776762451,0.0554754128342642,-0.15804587751017,-0.160297142730245
"4330","T4a",-0.0284748739781836,-0.537273205561893,-0.269761077813228,0.404879644576423,0.160199136553163,0.0483899353029742,0.295880346540611,0.087016992083622,-0.19542308596674,0.00359687641347241,0.107176117774487,0.0374677848671698,0.268961929989422,-0.198987657953025
"4331","T5a",0.304023334562115,-0.108454148159931,0.133856299799501,0.453507808312717,0.111136313288522,0.149925592018007,-0.0449541299678674,0.131348600529706,-0.11132026841274,0.168851747894047,-0.119407314798077,0.0242207399760456,-0.258442533756553,-0.274782682866205
"4332","T1a",-0.235270730109632,0.462199084659285,0.497262019109466,-0.0398469323390578,-0.0119015935196014,-0.0685020157708595,0.0136166569407167,0.0464232519983755,0.31650078273687,-0.0788580692463291,-0.190361811820789,-0.0888423534424256,-0.482453438303591,-0.10288654473003
"4333","T2b",-0.241141664039853,0.00377531072935908,-0.300799327885031,0.367936511893754,0.196987930262424,0.19668093234667,0.152729719671257,0.00927307959582768,-0.0354490201359972,0.0531219833216327,0.0910534823439411,0.0442126048492913,0.296444129781885,0.0673082579912972
"4334","T2b",-0.164878953376318,-0.424406657470621,0.401578950089805,-0.0682068476008792,-0.00353450877633186,-0.0245451171203758,0.0414634154975943,-0.198718725218043,-0.0760005853046625,-0.086673661998831,-0.0176458378534071,-0.0213123023650442,0.148792387015846,-0.0884396490221955
"4335","T7b",-0.131465958931167,0.174612970292157,-0.0632194812449881,0.331449867444684,-0.115455854642105,-0.1267391279143,0.0437809223773826,0.189135150217918,-0.0209065724485382,-0.0344745860222072,-0.0562101922872165,0.00911273277213645,-0.821830159063339,-0.493811346536525
"4336","T4a",0.265932272244626,-0.0030609684747992,0.456135135368545,0.192003797180349,0.187318144860813,-0.0678383604959313,0.0277537278816961,0.133098606570778,0.179328738254931,0.0780175793405197,-0.139151031837176,-0.0259838008288741,0.140473514110474,0.194120287261444
"4337","T4b",-0.133582041405772,-0.73036553500993,-1.24764244819208,-0.643177503132954,-0.0568122132116822,-0.061574398724416,-0.174291746326708,-0.174517132330166,0.0892492267285329,0.169664096394304,0.140296551078987,0.01175666809676,0.247904856062685,0.188535341807528
"4338","T4b",-0.379830145818754,0.1123185719067,-0.599465682553942,-0.276896032020669,-0.242681779360813,-0.09449838549053,-0.0180108802860802,-0.0638392996560214,-0.0533364649718198,0.0946687123434867,0.0692247488614143,-0.00674559240966278,-0.165786554386222,-0.547844233801894
"4339","T3a",-0.229547003718332,-0.364421602306693,0.0127263880569178,0.203504635689612,-0.0193499424094048,-0.0715161117700323,-0.100548304665827,0.0507512368177218,-0.0785049107738798,0.0850976294009017,-0.0256489828969882,0.000357975954886401,0.213878945884001,0.32633067312932
"4340","T3b",-0.410375455436996,-0.108602089098714,0.125909816796951,0.0944462200536671,-0.0120147828402304,0.0260694651958615,-0.0713611629097039,-0.136965311919394,0.072931460370184,-0.201084358135129,-0.00196372073043016,-0.0463274010384284,-0.0176853699988811,0.293464108830198
"4341","T4b",-0.0369324901400826,-0.484173780630808,-0.213149338590625,0.531182392131689,0.102021238758605,0.0023760121733095,-0.0789455849876351,0.00887280040345217,-0.256966726886243,-0.0621556309838242,0.0642260999778584,0.10046928762418,-0.577881215896777,-0.552902620310578
"4342","T5b",0.0215710344234723,-0.221800376953131,-0.293660839827701,0.0401865091399121,-0.0756420506439393,-0.0290670853579301,0.0047959982257284,0.0567438092998791,0.158362677912629,0.0642391650441593,0.0541959224432102,-0.0190417870993984,0.0974274804036046,0.0229659174484663
"4343","T3a",0.123210983649754,0.145828678044266,0.340473393468252,-0.358612387290191,0.0249381081166658,-0.0867512146952746,-0.164754134251561,-0.148326367912967,-0.052928984194757,-0.25463007207306,-0.0936605234839991,-0.0748350036665612,-0.306135661117654,-0.385109429671297
"4344","T4a",-0.298011963775002,0.0968277093832182,-0.573912410626032,-1.07249327436138,-0.14553494265351,-0.130216494948058,-0.338363560097539,-0.0395284443370171,0.152368105989284,0.362711887957178,0.0420344020698577,-0.0173135094394384,0.355240847164358,0.298952276808463
"4345","T5a",0.210615225361596,0.15962014073576,0.689942664936001,-0.0921041823540463,0.0507586548439224,0.0554937283453593,0.115495062984747,0.0387061321731285,0.206347989068881,-0.191503167071334,-0.202089585389705,-0.0780805800951454,0.00871778450705464,0.2619468874266
"4346","T5b",0.297261852194183,0.534115289991524,0.553759258235003,0.215812862274823,0.0185958214571815,0.0351343004883591,-0.0320597253752292,0.0602506059957561,-0.0236299007067654,-0.206960614294351,0.0338863224255904,-0.00378935002489587,0.285114676630986,0.209013796218521
"4347","T2a",0.0624693070165588,-0.0516869244609717,-0.0703621321059959,0.317218616029043,0.0737426745390488,-0.0215452986794069,0.125961752601416,0.0565715523505774,-0.265917916010234,-0.0525201156444229,0.0415880981715575,0.0580218428352892,0.0519765210556321,0.123931911596309
"4348","T1b",-0.471854836388623,-0.489232535581955,-0.678003533953526,-0.432848665244209,-0.0279151510905416,-0.045133660134163,-0.0826098060649913,-0.0505896985966151,0.0824561786225575,-0.0235052379395842,0.013616916107151,-0.0299142488630143,-0.0353462840404805,-0.0980559377499804
"4349","T8b",0.0861218427753765,0.208969286235502,-0.242997442012942,-0.227821861211972,-0.0766026920723073,-0.0584701601458913,-0.19384979551323,-0.100961408788232,0.138043799484055,-0.174125778227916,0.0925980609751751,-0.0504949545906691,0.520388746535266,0.505760187227467
"4350","T5b",0.139465604388908,0.163597302692134,0.408418074926016,-0.208365492836574,-0.00479780644413555,-0.00839029558657863,-0.00597015487556728,0.0617762633339654,-0.0729060285659303,0.0408252438958735,-0.094397527661598,-0.0246792675299958,-0.398259763300771,-0.186180778543117
"4351","T8a",0.257789168863991,0.222005008043325,0.250844931638605,0.611665295843219,0.189438212573664,0.10348365580331,0.252386491681064,0.229521886901855,-0.0866408032208426,-0.0495578515418427,-0.0423779417097605,0.0313877778292503,-0.322688334704485,-0.143077668212734
"4352","T7b",0.283526791743902,0.524114709883742,0.365174875666287,-0.432534969969411,-0.0336088379992043,0.117451407278144,-0.0571215115319667,-0.122884141273638,0.241764076453201,-0.0167561512231327,-0.0166594995476479,-0.0285504731348751,-0.148540954614963,0.007593537645904
"4353","T4a",0.314743702112688,0.448102980207183,0.590355083699984,0.517172980012078,0.257581389593222,0.00663868885174376,0.198001077367709,0.169538452905232,-0.124034941662394,0.0746126673178836,-0.0289921614782845,0.0488537603843177,-0.481658667347912,-0.205891093373739
"4354","T8b",-0.111307776511945,-0.04341183925005,-0.539633659175845,-0.299443476643594,-0.194606667012562,-0.0966235888832105,0.0284545514040761,-0.0972271388641706,0.0011680267523908,0.0683491661788447,0.0686660235607621,0.00324603720431219,0.073348272425217,0.0802294443805852
